;zip_code;no2;date;date_str;year;month;day;weekday
176151;75006;31;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176152;75006;28;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176153;75006;27;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176154;75006;27;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176155;75006;36;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176156;75006;52;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176157;75006;69;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176158;75006;76;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176159;75006;78;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176160;75006;73;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176161;75006;72;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176201;75002;38;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176202;75002;31;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176203;75002;30;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176204;75002;30;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176205;75002;45;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176206;75002;69;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176207;75002;85;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176208;75002;92;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176209;75002;92;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176298;75004;32;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176299;75004;32;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176300;75004;31;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176301;75004;32;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176302;75004;34;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176303;75004;47;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176304;75004;60;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176305;75004;65;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176306;75004;72;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176307;75004;66;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176308;75004;54;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176348;75012;37;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176349;75012;35;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176350;75012;38;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176351;75012;37;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176352;75012;47;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176353;75012;63;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176354;75012;76;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176355;75012;70;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176356;75012;72;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176357;75012;69;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176358;75012;60;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176473;75015;36;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176474;75015;30;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176475;75015;28;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176476;75015;29;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176477;75015;38;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176478;75015;56;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176479;75015;71;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176480;75015;71;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176481;75015;68;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176482;75015;66;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176483;75015;62;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176534;75006;73;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176535;75006;72;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176536;75006;65;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176537;75006;57;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176538;75006;49;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176539;75006;48;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176540;75006;46;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176541;75006;52;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176542;75006;67;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176543;75006;74;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176544;75006;65;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176545;75006;62;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176546;75006;54;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176547;75006;59;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176548;75006;40;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176549;75006;41;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176550;75006;31;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176551;75006;35;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176552;75006;32;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176553;75006;41;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176554;75006;55;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176555;75006;69;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176556;75006;79;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176557;75006;65;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176558;75006;59;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176584;75002;86;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176585;75002;81;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176586;75002;80;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176587;75002;78;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176588;75002;73;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176589;75002;76;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176590;75002;83;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176591;75002;85;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176592;75002;87;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176593;75002;86;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176594;75002;80;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176595;75002;75;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176596;75002;65;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176597;75002;68;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176598;75002;42;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176599;75002;52;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176600;75002;46;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176601;75002;43;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176602;75002;41;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176603;75002;55;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176604;75002;64;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176605;75002;84;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176606;75002;93;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176681;75004;66;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176682;75004;54;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176683;75004;52;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176684;75004;42;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176685;75004;38;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176686;75004;37;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176687;75004;41;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176688;75004;48;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176689;75004;63;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176690;75004;61;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176691;75004;63;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176692;75004;47;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176693;75004;40;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176694;75004;35;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176695;75004;35;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176696;75004;39;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176697;75004;35;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176698;75004;36;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176699;75004;34;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176700;75004;37;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176701;75004;40;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176702;75004;59;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176703;75004;64;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176704;75004;59;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176705;75004;53;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176731;75012;69;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176732;75012;60;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176733;75012;64;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176734;75012;60;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176735;75012;58;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176736;75012;61;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176737;75012;57;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176738;75012;76;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176739;75012;77;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176740;75012;89;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176741;75012;79;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176742;75012;77;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176743;75012;80;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176744;75012;76;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176745;75012;67;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176746;75012;80;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176747;75012;81;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176748;75012;45;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176749;75012;37;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176750;75012;33;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176751;75012;46;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176752;75012;56;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176753;75012;63;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176754;75012;56;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176755;75012;48;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176856;75015;66;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176857;75015;62;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176858;75015;58;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176859;75015;51;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176860;75015;43;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176861;75015;31;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176862;75015;42;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176863;75015;61;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176864;75015;61;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176865;75015;60;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176866;75015;60;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176867;75015;42;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176868;75015;47;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176869;75015;36;2019-01-10;2019-01-10 00:00:00;2019;01;1;Tuesday
176870;75015;45;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176871;75015;35;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176872;75015;29;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176873;75015;21;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176874;75015;28;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176875;75015;40;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176876;75015;49;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176877;75015;54;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176878;75015;56;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176879;75015;50;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176880;75015;46;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176912;75006;65;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176913;75006;59;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176914;75006;58;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176915;75006;53;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176916;75006;64;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176917;75006;64;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176918;75006;62;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176919;75006;74;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176920;75006;55;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176921;75006;57;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176922;75006;52;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176923;75006;49;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176924;75006;47;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176925;75006;44;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176926;75006;47;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176927;75006;43;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176928;75006;38;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176929;75006;37;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176930;75006;29;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176931;75006;27;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176932;75006;31;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176933;75006;43;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176934;75006;55;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176935;75006;52;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176936;75006;53;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176962;75002;84;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176963;75002;80;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176964;75002;69;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176965;75002;71;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176966;75002;78;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176967;75002;82;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176968;75002;84;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176969;75002;84;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176970;75002;69;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176971;75002;78;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176972;75002;68;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176973;75002;72;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176974;75002;60;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176975;75002;61;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
176976;75002;48;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176977;75002;59;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176978;75002;40;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176979;75002;37;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176980;75002;36;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176981;75002;40;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176982;75002;48;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176983;75002;64;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176984;75002;70;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176985;75002;70;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
176986;75002;50;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177062;75004;59;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177063;75004;53;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177064;75004;51;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177065;75004;50;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177066;75004;56;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177067;75004;56;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177068;75004;59;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177069;75004;61;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177070;75004;55;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177071;75004;55;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177072;75004;52;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177073;75004;51;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177074;75004;40;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177075;75004;35;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177076;75004;31;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177077;75004;43;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177078;75004;35;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177079;75004;31;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177080;75004;32;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177081;75004;28;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177082;75004;30;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177083;75004;34;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177084;75004;39;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177085;75004;44;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177086;75004;39;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177112;75012;56;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177113;75012;48;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177114;75012;49;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177115;75012;50;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177116;75012;57;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177117;75012;63;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177118;75012;62;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177119;75012;64;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177120;75012;61;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177121;75012;56;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177122;75012;51;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177123;75012;41;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177124;75012;40;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177125;75012;41;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177126;75012;28;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177127;75012;33;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177128;75012;25;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177129;75012;33;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177130;75012;35;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177131;75012;25;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177132;75012;24;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177133;75012;33;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177134;75012;48;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177135;75012;61;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177136;75012;65;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177233;75015;50;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177234;75015;46;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177235;75015;47;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177236;75015;45;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177237;75015;50;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177238;75015;52;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177239;75015;57;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177240;75015;60;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177241;75015;59;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177242;75015;58;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177243;75015;49;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177244;75015;49;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177245;75015;42;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177246;75015;36;2019-01-11;2019-01-11 00:00:00;2019;01;1;Tuesday
177247;75015;27;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177248;75015;23;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177249;75015;19;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177250;75015;18;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177251;75015;19;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177252;75015;19;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177253;75015;25;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177254;75015;20;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177255;75015;27;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177256;75015;27;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177257;75015;21;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177308;75006;52;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177309;75006;53;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177310;75006;38;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177311;75006;30;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177312;75006;31;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177313;75006;35;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177314;75006;50;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177315;75006;47;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177316;75006;40;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177317;75006;44;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177318;75006;34;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177319;75006;29;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177320;75006;30;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177321;75006;27;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177322;75006;22;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177323;75006;24;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177324;75006;16;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177325;75006;13;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177326;75006;13;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177327;75006;14;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177328;75006;18;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177329;75006;15;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177330;75006;16;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177331;75006;17;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177332;75006;18;2019-01-13;2019-01-13 00:00:00;2019;01;1;Tuesday
177358;75002;70;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177359;75002;50;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177360;75002;46;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177361;75002;46;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177362;75002;43;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177363;75002;51;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177364;75002;58;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177365;75002;64;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177366;75002;61;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177367;75002;59;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177368;75002;62;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177369;75002;50;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177370;75002;47;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
177371;75002;47;2019-01-12;2019-01-12 00:00:00;2019;01;1;Tuesday
