;zip_code;date_full;day_of_week_x;taux_no2;day_of_week_y;traffic
0;75001;2019-11-01;Friday;0.0;Friday;40.88095238095238
1;75001;2019-11-02;Saturday;0.0;Saturday;68.47916666666667
2;75001;2019-11-03;Sunday;0.0;Sunday;43.791666666666664
3;75001;2019-11-04;Monday;0.0;Monday;53.166666666666664
4;75001;2019-11-05;Tuesday;0.0;Tuesday;110.625
5;75001;2019-11-06;Wednesday;0.0;Wednesday;99.08333333333333
6;75001;2019-11-07;Thursday;0.0;Thursday;103.72916666666667
7;75001;2019-11-08;Friday;0.0;Friday;107.41666666666667
8;75001;2019-11-09;Saturday;0.0;Saturday;76.25
9;75001;2019-11-10;Sunday;36.833333333333336;Sunday;48.354166666666664
10;75001;2019-11-11;Monday;21.416666666666668;Monday;44.458333333333336
11;75001;2019-11-12;Tuesday;0.0;Tuesday;84.95833333333333
12;75001;2019-11-13;Wednesday;31.291666666666668;Wednesday;97.91666666666667
13;75001;2019-11-14;Thursday;30.25;Thursday;104.60416666666667
14;75001;2019-11-15;Friday;38.333333333333336;Friday;41.4375
15;75001;2019-11-16;Saturday;30.291666666666668;Saturday;73.08333333333333
16;75001;2019-11-17;Sunday;7.458333333333333;Sunday;69.875
17;75001;2019-11-18;Monday;24.416666666666668;Monday;74.97916666666667
18;75001;2019-11-19;Tuesday;44.458333333333336;Tuesday;99.79166666666667
19;75001;2019-11-20;Wednesday;35.458333333333336;Wednesday;103.3125
20;75001;2019-11-21;Thursday;39.083333333333336;Thursday;101.27083333333333
21;75001;2019-11-22;Friday;26.875;Friday;101.75
22;75001;2019-11-23;Saturday;29.75;Saturday;66.89583333333333
23;75001;2019-11-24;Sunday;1.9583333333333333;Sunday;74.41666666666667
24;75001;2019-11-25;Monday;16.291666666666668;Monday;95.25
25;75001;2019-11-26;Tuesday;35.75;Tuesday;85.5
26;75001;2019-11-27;Wednesday;22.916666666666668;Wednesday;85.54166666666667
27;75001;2019-11-28;Thursday;8.791666666666666;Thursday;100.4375
28;75001;2019-11-29;Friday;0.0;Friday;92.5625
29;75001;2019-11-30;Saturday;0.0;Saturday;89.125
30;75001;2019-12-01;Sunday;0.0;Sunday;51.208333333333336
31;75001;2019-12-02;Monday;0.0;Monday;99.85416666666667
32;75001;2019-12-03;Tuesday;0.0;Tuesday;105.3125
33;75001;2019-12-04;Wednesday;0.0;Wednesday;116.4375
34;75001;2019-12-05;Thursday;0.0;Thursday;170.85416666666666
35;75001;2019-12-06;Friday;0.0;Friday;143.6875
36;75001;2019-12-07;Saturday;0.0;Saturday;143.66666666666666
37;75001;2019-12-08;Sunday;0.0;Sunday;94.47916666666667
38;75001;2019-12-09;Monday;0.0;Monday;140.625
39;75001;2019-12-10;Tuesday;39.833333333333336;Tuesday;191.64583333333334
40;75001;2019-12-11;Wednesday;32.375;Wednesday;186.39583333333334
41;75001;2019-12-12;Thursday;0.0;Thursday;170.8125
42;75001;2019-12-13;Friday;0.0;Friday;177.0
43;75001;2019-12-14;Saturday;26.208333333333332;Saturday;171.75
44;75001;2019-12-15;Sunday;29.833333333333332;Sunday;133.625
45;75001;2019-12-16;Monday;49.916666666666664;Monday;165.39583333333334
46;75001;2019-12-17;Tuesday;40.333333333333336;Tuesday;201.875
47;75001;2019-12-18;Wednesday;41.416666666666664;Wednesday;216.52083333333334
48;75001;2019-12-19;Thursday;50.583333333333336;Thursday;211.83333333333334
49;75001;2019-12-20;Friday;30.916666666666668;Friday;188.79166666666666
50;75001;2019-12-21;Saturday;26.416666666666668;Saturday;143.0625
51;75001;2019-12-22;Sunday;15.5;Sunday;99.0625
52;75001;2019-12-23;Monday;22.25;Monday;126.4375
53;75001;2019-12-24;Tuesday;19.958333333333332;Tuesday;87.83333333333333
54;75001;2019-12-25;Wednesday;21.333333333333332;Wednesday;42.395833333333336
55;75001;2019-12-26;Thursday;34.291666666666664;Thursday;88.20833333333333
56;75001;2019-12-27;Friday;24.125;Friday;96.1875
57;75001;2019-12-28;Saturday;23.25;Saturday;94.54166666666667
58;75001;2019-12-29;Sunday;36.416666666666664;Sunday;91.72916666666667
59;75001;2019-12-30;Monday;50.625;Monday;119.64583333333333
60;75001;2019-12-31;Tuesday;44.583333333333336;Tuesday;99.27083333333333
61;75001;2020-01-01;Wednesday;28.25;Wednesday;51.479166666666664
62;75001;2020-01-02;Thursday;18.666666666666668;Thursday;117.85416666666667
63;75001;2020-01-03;Friday;23.166666666666668;Friday;128.83333333333334
64;75001;2020-01-04;Saturday;18.041666666666668;Saturday;133.85416666666666
65;75001;2020-01-05;Sunday;4.791666666666667;Sunday;98.70833333333333
66;75001;2020-01-06;Monday;14.958333333333334;Monday;156.625
67;75001;2020-01-07;Tuesday;11.166666666666666;Tuesday;169.66666666666666
68;75001;2020-01-08;Wednesday;8.666666666666666;Wednesday;183.58333333333334
69;75001;2020-01-09;Thursday;21.625;Thursday;178.5
70;75001;2020-01-10;Friday;26.208333333333332;Friday;183.1875
71;75001;2020-01-11;Saturday;7.625;Saturday;171.97916666666666
72;75001;2020-01-12;Sunday;22.041666666666668;Sunday;109.52083333333333
73;75001;2020-01-13;Monday;27.583333333333332;Monday;159.27083333333334
74;75001;2020-01-14;Tuesday;19.708333333333332;Tuesday;170.6875
75;75001;2020-01-15;Wednesday;35.125;Wednesday;167.58333333333334
76;75001;2020-01-16;Thursday;46.083333333333336;Thursday;187.66666666666666
77;75001;2020-01-17;Friday;30.041666666666668;Friday;159.3125
78;75001;2020-01-18;Saturday;34.541666666666664;Saturday;144.79166666666666
79;75001;2020-01-19;Sunday;29.708333333333332;Sunday;105.64583333333333
80;75001;2020-01-20;Monday;42.5;Monday;133.16666666666666
81;75001;2020-01-21;Tuesday;47.208333333333336;Tuesday;138.375
82;75001;2020-01-22;Wednesday;47.583333333333336;Wednesday;132.5625
83;75001;2020-01-23;Thursday;39.833333333333336;Thursday;130.16666666666666
84;75001;2020-01-24;Friday;43.041666666666664;Friday;152.02083333333334
85;75001;2020-01-25;Saturday;51.833333333333336;Saturday;104.64583333333333
86;75001;2020-01-26;Sunday;36.958333333333336;Sunday;81.52083333333333
87;75001;2020-01-27;Monday;24.625;Monday;86.52083333333333
88;75001;2020-01-28;Tuesday;17.875;Tuesday;107.08333333333333
89;75001;2020-01-29;Wednesday;31.0;Wednesday;131.60416666666666
90;75001;2020-01-30;Thursday;39.166666666666664;Thursday;110.29166666666667
91;75001;2020-01-31;Friday;24.041666666666668;Friday;129.29166666666666
92;75001;2020-02-01;Saturday;35.125;Saturday;95.625
93;75001;2020-02-02;Sunday;16.125;Sunday;65.66666666666667
94;75001;2020-02-03;Monday;29.5;Monday;111.25
95;75001;2020-02-04;Tuesday;15.75;Tuesday;120.14583333333333
96;75001;2020-02-05;Wednesday;7.875;Wednesday;130.625
97;75001;2020-02-06;Thursday;17.541666666666668;Thursday;138.08333333333334
98;75001;2020-02-07;Friday;11.083333333333334;Friday;128.54166666666666
99;75001;2020-02-08;Saturday;5.333333333333333;Saturday;85.66666666666667
100;75001;2020-02-09;Sunday;25.708333333333332;Sunday;52.645833333333336
101;75001;2020-02-10;Monday;29.958333333333332;Monday;71.6875
102;75001;2020-02-11;Tuesday;10.666666666666666;Tuesday;94.83333333333333
103;75001;2020-02-12;Wednesday;24.166666666666668;Wednesday;116.97916666666667
104;75001;2020-02-13;Thursday;21.666666666666668;Thursday;87.14583333333333
105;75001;2020-02-14;Friday;32.708333333333336;Friday;110.77083333333333
106;75001;2020-02-15;Saturday;27.375;Saturday;96.875
107;75001;2020-02-16;Sunday;5.916666666666667;Sunday;64.9375
108;75001;2020-02-17;Monday;0.0;Monday;98.375
109;75001;2020-02-18;Tuesday;11.333333333333334;Tuesday;118.8125
110;75001;2020-02-19;Wednesday;17.583333333333332;Wednesday;109.77083333333333
111;75001;2020-02-20;Thursday;26.083333333333332;Thursday;98.0625
112;75001;2020-02-21;Friday;28.875;Friday;109.85416666666667
113;75001;2020-02-22;Saturday;22.625;Saturday;102.95833333333333
114;75001;2020-02-23;Sunday;15.208333333333334;Sunday;75.02083333333333
115;75001;2020-02-24;Monday;17.666666666666668;Monday;116.08333333333333
116;75001;2020-02-25;Tuesday;21.083333333333332;Tuesday;110.97916666666667
117;75001;2020-02-26;Wednesday;24.833333333333332;Wednesday;105.39583333333333
118;75001;2020-02-27;Thursday;31.166666666666668;Thursday;83.79166666666667
119;75001;2020-02-28;Friday;40.041666666666664;Friday;110.125
120;75001;2020-02-29;Saturday;19.125;Saturday;82.58333333333333
121;75001;2020-03-01;Sunday;25.208333333333332;Sunday;39.916666666666664
122;75001;2020-03-02;Monday;23.958333333333332;Monday;86.08333333333333
123;75001;2020-03-03;Tuesday;33.5;Tuesday;132.02083333333334
124;75001;2020-03-04;Wednesday;14.375;Wednesday;115.35416666666667
125;75001;2020-03-05;Thursday;11.375;Thursday;77.54166666666667
126;75001;2020-03-06;Friday;13.458333333333334;Friday;132.75
127;75001;2020-03-07;Saturday;11.666666666666666;Saturday;115.97916666666667
128;75001;2020-03-08;Sunday;10.208333333333334;Sunday;61.520833333333336
129;75001;2020-03-09;Monday;24.083333333333332;Monday;141.39583333333334
130;75001;2020-03-10;Tuesday;18.958333333333332;Tuesday;149.10416666666666
131;75001;2020-03-11;Wednesday;18.625;Wednesday;172.39583333333334
132;75001;2020-03-12;Thursday;22.041666666666668;Thursday;157.54166666666666
133;75001;2020-03-13;Friday;20.208333333333332;Friday;168.79166666666666
134;75001;2020-03-14;Saturday;27.708333333333332;Saturday;94.1875
135;75001;2020-03-15;Sunday;26.416666666666668;Sunday;85.70833333333333
136;75001;2020-03-16;Monday;13.833333333333334;Monday;93.35416666666667
137;75001;2020-03-17;Tuesday;52.0;Tuesday;38.875
138;75001;2020-03-18;Wednesday;43.25;Wednesday;25.1875
139;75001;2020-03-19;Thursday;33.125;Thursday;25.6875
140;75001;2020-03-20;Friday;19.083333333333332;Friday;22.395833333333332
141;75001;2020-03-21;Saturday;9.208333333333334;Saturday;11.979166666666666
142;75001;2020-03-22;Sunday;6.875;Sunday;11.833333333333334
143;75001;2020-03-23;Monday;10.083333333333334;Monday;23.916666666666668
144;75001;2020-03-24;Tuesday;13.458333333333334;Tuesday;20.104166666666668
145;75001;2020-03-25;Wednesday;17.625;Wednesday;19.333333333333332
146;75001;2020-03-26;Thursday;17.541666666666668;Thursday;20.958333333333332
147;75001;2020-03-27;Friday;22.875;Friday;22.104166666666668
148;75001;2020-03-28;Saturday;19.458333333333332;Saturday;13.166666666666666
149;75001;2020-03-29;Sunday;7.166666666666667;Sunday;9.41304347826087
150;75001;2020-03-30;Monday;10.583333333333334;Monday;19.3125
151;75001;2020-03-31;Tuesday;14.333333333333334;Tuesday;22.75
152;75001;2020-04-01;Wednesday;32.333333333333336;Wednesday;22.875
153;75001;2020-04-02;Thursday;16.208333333333332;Thursday;22.208333333333332
154;75001;2020-04-03;Friday;38.0;Friday;24.083333333333332
155;75001;2020-04-04;Saturday;15.625;Saturday;15.645833333333334
156;75001;2020-04-05;Sunday;14.208333333333334;Sunday;13.854166666666666
157;75001;2020-04-06;Monday;15.5;Monday;19.854166666666668
158;75001;2020-04-07;Tuesday;8.541666666666666;Tuesday;25.375
159;75001;2020-04-08;Wednesday;14.666666666666666;Wednesday;25.375
160;75001;2020-04-09;Thursday;0.0;Thursday;26.854166666666668
161;75001;2020-04-10;Friday;10.666666666666666;Friday;29.416666666666668
162;75001;2020-04-11;Saturday;32.458333333333336;Saturday;16.916666666666668
163;75001;2020-04-12;Sunday;19.416666666666668;Sunday;13.9375
164;75001;2020-04-13;Monday;12.125;Monday;16.6875
165;75001;2020-04-14;Tuesday;8.416666666666666;Tuesday;28.791666666666668
166;75001;2020-04-15;Wednesday;15.958333333333334;Wednesday;30.895833333333332
167;75001;2020-04-16;Thursday;23.291666666666668;Thursday;31.208333333333332
168;75001;2020-04-17;Friday;22.291666666666668;Friday;33.833333333333336
169;75001;2020-04-18;Saturday;7.333333333333333;Saturday;20.208333333333332
170;75001;2020-04-19;Sunday;11.541666666666666;Sunday;18.583333333333332
171;75001;2020-04-20;Monday;13.083333333333334;Monday;32.791666666666664
172;75001;2020-04-21;Tuesday;13.083333333333334;Tuesday;35.083333333333336
173;75001;2020-04-22;Wednesday;20.125;Wednesday;38.041666666666664
174;75001;2020-04-23;Thursday;23.541666666666668;Thursday;37.270833333333336
175;75001;2020-04-24;Friday;22.166666666666668;Friday;37.479166666666664
176;75001;2020-04-25;Saturday;11.625;Saturday;25.145833333333332
177;75001;2020-04-26;Sunday;10.625;Sunday;23.583333333333332
178;75001;2020-04-27;Monday;18.125;Monday;34.229166666666664
179;75001;2020-04-28;Tuesday;7.666666666666667;Tuesday;35.604166666666664
180;75001;2020-04-29;Wednesday;7.666666666666667;Wednesday;29.333333333333332
181;75001;2020-04-30;Thursday;7.833333333333333;Thursday;32.604166666666664
182;75001;2020-05-01;Friday;25.041666666666668;Friday;22.604166666666668
183;75001;2020-05-02;Saturday;31.083333333333332;Saturday;27.020833333333332
184;75001;2020-05-03;Sunday;36.041666666666664;Sunday;20.145833333333332
185;75001;2020-05-04;Monday;12.875;Monday;43.9375
186;75001;2020-05-05;Tuesday;20.166666666666668;Tuesday;37.291666666666664
187;75001;2020-05-06;Wednesday;10.416666666666666;Wednesday;56.354166666666664
188;75001;2020-05-07;Thursday;5.75;Thursday;58.166666666666664
189;75001;2020-05-08;Friday;30.833333333333332;Friday;38.979166666666664
190;75001;2020-05-09;Saturday;0.0;Saturday;35.9375
191;75001;2020-05-10;Sunday;15.0;Sunday;32.104166666666664
192;75001;2020-05-11;Monday;32.25;Monday;127.97916666666667
193;75001;2020-05-12;Tuesday;18.416666666666668;Tuesday;159.22916666666666
194;75001;2020-05-13;Wednesday;14.958333333333334;Wednesday;156.4375
195;75001;2020-05-14;Thursday;12.791666666666666;Thursday;153.91666666666666
196;75001;2020-05-15;Friday;16.083333333333332;Friday;171.625
197;75001;2020-05-16;Saturday;14.166666666666666;Saturday;177.8125
198;75001;2020-05-17;Sunday;10.333333333333334;Sunday;163.64583333333334
199;75001;2020-05-18;Monday;14.041666666666666;Monday;170.29166666666666
200;75001;2020-05-19;Tuesday;14.291666666666666;Tuesday;191.27083333333334
201;75001;2020-05-20;Wednesday;16.791666666666668;Wednesday;196.8125
202;75001;2020-05-21;Thursday;20.916666666666668;Thursday;183.70833333333334
203;75001;2020-05-22;Friday;17.333333333333332;Friday;176.04166666666666
204;75001;2020-05-23;Saturday;6.541666666666667;Saturday;166.77083333333334
205;75001;2020-05-24;Sunday;5.541666666666667;Sunday;167.66666666666666
206;75001;2020-05-25;Monday;15.166666666666666;Monday;181.27083333333334
207;75001;2020-05-26;Tuesday;19.125;Tuesday;211.33333333333334
208;75001;2020-05-27;Wednesday;16.166666666666668;Wednesday;216.29166666666666
209;75001;2020-05-28;Thursday;13.5;Thursday;215.375
210;75001;2020-05-29;Friday;16.625;Friday;217.47916666666666
211;75001;2020-05-30;Saturday;16.75;Saturday;217.3125
212;75001;2020-05-31;Sunday;8.333333333333334;Sunday;181.58333333333334
213;75001;2020-06-01;Monday;34.5;Monday;187.625
214;75001;2020-06-02;Tuesday;42.5;Tuesday;229.29166666666666
215;75001;2020-06-03;Wednesday;27.083333333333332;Wednesday;221.35416666666666
216;75001;2020-06-04;Thursday;17.541666666666668;Thursday;129.77083333333334
217;75001;2020-06-05;Friday;18.583333333333332;Friday;166.0
218;75001;2020-06-06;Saturday;7.791666666666667;Saturday;197.22916666666666
219;75001;2020-06-07;Sunday;9.125;Sunday;137.66666666666666
220;75001;2020-06-08;Monday;31.333333333333332;Monday;179.35416666666666
221;75001;2020-06-09;Tuesday;0.0;Tuesday;213.33333333333334
222;75001;2020-06-10;Wednesday;14.0;Wednesday;233.97916666666666
223;75001;2020-06-11;Thursday;28.125;Thursday;206.60416666666666
224;75001;2020-06-12;Friday;26.166666666666668;Friday;149.25
225;75001;2020-06-13;Saturday;13.958333333333334;Saturday;211.8125
226;75001;2020-06-14;Sunday;7.625;Sunday;161.27083333333334
227;75001;2020-06-15;Monday;11.666666666666666;Monday;193.20833333333334
228;75001;2020-06-16;Tuesday;12.958333333333334;Tuesday;215.91666666666666
229;75001;2020-06-17;Wednesday;17.708333333333332;Wednesday;219.85416666666666
230;75001;2020-06-18;Thursday;14.625;Thursday;208.875
231;75001;2020-06-19;Friday;13.916666666666666;Friday;198.27083333333334
232;75001;2020-06-20;Saturday;13.875;Saturday;202.20833333333334
233;75001;2020-06-21;Sunday;10.25;Sunday;149.10416666666666
234;75001;2020-06-22;Monday;15.125;Monday;230.25
235;75001;2020-06-23;Tuesday;23.916666666666668;Tuesday;244.16666666666666
236;75001;2020-06-24;Wednesday;14.083333333333334;Wednesday;240.02083333333334
237;75001;2020-06-25;Thursday;20.416666666666668;Thursday;227.9375
238;75001;2020-06-26;Friday;22.0;Friday;204.4375
239;75001;2020-06-27;Saturday;9.541666666666666;Saturday;174.8125
240;75001;2020-06-28;Sunday;5.541666666666667;Sunday;158.0625
241;75001;2020-06-29;Monday;8.75;Monday;218.5
242;75001;2020-06-30;Tuesday;11.375;Tuesday;246.125
243;75001;2020-07-01;Wednesday;36.5;Wednesday;211.375
244;75001;2020-07-02;Thursday;46.166666666666664;Thursday;233.39583333333334
245;75001;2020-07-03;Friday;29.208333333333332;Friday;225.70833333333334
246;75001;2020-07-04;Saturday;21.958333333333332;Saturday;183.20833333333334
247;75001;2020-07-05;Sunday;28.916666666666668;Sunday;144.5
248;75001;2020-07-06;Monday;9.458333333333334;Monday;213.75
249;75001;2020-07-07;Tuesday;14.5;Tuesday;234.52083333333334
250;75001;2020-07-08;Wednesday;28.166666666666668;Wednesday;248.25
251;75001;2020-07-09;Thursday;0.0;Thursday;231.58333333333334
252;75001;2020-07-10;Friday;17.083333333333332;Friday;204.25
253;75001;2020-07-11;Saturday;31.166666666666668;Saturday;163.1875
254;75001;2020-07-12;Sunday;33.833333333333336;Sunday;134.39583333333334
255;75001;2020-07-13;Monday;12.875;Monday;153.89583333333334
256;75001;2020-07-14;Tuesday;8.0;Tuesday;119.89583333333333
257;75001;2020-07-15;Wednesday;12.625;Wednesday;212.5
258;75001;2020-07-16;Thursday;12.083333333333334;Thursday;202.25
259;75001;2020-07-17;Friday;17.166666666666668;Friday;206.3125
260;75001;2020-07-18;Saturday;13.5;Saturday;197.72916666666666
261;75001;2020-07-19;Sunday;10.333333333333334;Sunday;161.39583333333334
262;75001;2020-07-20;Monday;10.458333333333334;Monday;191.08333333333334
263;75001;2020-07-21;Tuesday;13.666666666666666;Tuesday;220.97916666666666
264;75001;2020-07-22;Wednesday;15.75;Wednesday;223.5
265;75001;2020-07-23;Thursday;25.458333333333332;Thursday;221.39583333333334
266;75001;2020-07-24;Friday;13.625;Friday;194.3125
267;75001;2020-07-25;Saturday;16.541666666666668;Saturday;173.97916666666666
268;75001;2020-07-26;Sunday;7.0;Sunday;143.60416666666666
269;75001;2020-07-27;Monday;16.666666666666668;Monday;183.08333333333334
270;75001;2020-07-28;Tuesday;7.875;Tuesday;200.22916666666666
271;75001;2020-07-29;Wednesday;14.833333333333334;Wednesday;208.27083333333334
272;75001;2020-07-30;Thursday;25.583333333333332;Thursday;188.25
273;75001;2020-07-31;Friday;38.0;Friday;142.0
274;75001;2020-08-01;Saturday;30.916666666666668;Saturday;151.41666666666666
275;75001;2020-08-02;Sunday;39.458333333333336;Sunday;128.1875
276;75001;2020-08-03;Monday;17.208333333333332;Monday;134.29166666666666
277;75001;2020-08-04;Tuesday;34.375;Tuesday;150.85416666666666
278;75001;2020-08-05;Wednesday;19.875;Wednesday;150.45833333333334
279;75001;2020-08-06;Thursday;13.75;Thursday;138.89583333333334
280;75001;2020-08-07;Friday;10.958333333333334;Friday;110.10416666666667
281;75001;2020-08-08;Saturday;43.208333333333336;Saturday;98.0625
282;75001;2020-08-09;Sunday;0.0;Sunday;74.29166666666667
283;75001;2020-08-10;Monday;15.416666666666666;Monday;99.22916666666667
284;75001;2020-08-11;Tuesday;26.333333333333332;Tuesday;96.70833333333333
285;75001;2020-08-12;Wednesday;30.291666666666668;Wednesday;102.125
286;75001;2020-08-13;Thursday;15.916666666666666;Thursday;103.625
287;75001;2020-08-14;Friday;11.125;Friday;96.54166666666667
288;75001;2020-08-15;Saturday;11.875;Saturday;100.97916666666667
289;75001;2020-08-16;Sunday;15.25;Sunday;76.5
290;75001;2020-08-17;Monday;14.083333333333334;Monday;98.02083333333333
291;75001;2020-08-18;Tuesday;16.375;Tuesday;132.54166666666666
292;75001;2020-08-19;Wednesday;22.125;Wednesday;112.97916666666667
293;75001;2020-08-20;Thursday;24.416666666666668;Thursday;132.91666666666666
294;75001;2020-08-21;Friday;11.833333333333334;Friday;126.41666666666667
295;75001;2020-08-22;Saturday;8.166666666666666;Saturday;124.125
296;75001;2020-08-23;Sunday;5.583333333333333;Sunday;112.29166666666667
297;75001;2020-08-24;Monday;13.5;Monday;149.3125
298;75001;2020-08-25;Tuesday;21.833333333333332;Tuesday;149.85416666666666
299;75001;2020-08-26;Wednesday;9.333333333333334;Wednesday;179.29166666666666
300;75001;2020-08-27;Thursday;21.166666666666668;Thursday;175.97916666666666
301;75001;2020-08-28;Friday;12.208333333333334;Friday;148.83333333333334
302;75001;2020-08-29;Saturday;10.666666666666666;Saturday;121.47916666666667
303;75001;2020-08-30;Sunday;7.583333333333333;Sunday;108.6875
304;75001;2020-08-31;Monday;15.291666666666666;Monday;201.4375
305;75001;2020-09-01;Tuesday;23.958333333333332;Tuesday;231.52083333333334
306;75001;2020-09-02;Wednesday;10.25;Wednesday;232.10416666666666
307;75001;2020-09-03;Thursday;14.333333333333334;Thursday;242.16666666666666
308;75001;2020-09-04;Friday;39.208333333333336;Friday;239.60416666666666
309;75001;2020-09-05;Saturday;14.791666666666666;Saturday;203.91666666666666
310;75001;2020-09-06;Sunday;13.208333333333334;Sunday;154.10416666666666
311;75001;2020-09-07;Monday;13.166666666666666;Monday;215.8125
312;75001;2020-09-08;Tuesday;16.625;Tuesday;237.4375
313;75001;2020-09-09;Wednesday;0.0;Wednesday;251.29166666666666
314;75001;2020-09-10;Thursday;18.5;Thursday;247.39583333333334
315;75001;2020-09-11;Friday;41.958333333333336;Friday;230.625
316;75001;2020-09-12;Saturday;34.833333333333336;Saturday;204.22916666666666
317;75001;2020-09-13;Sunday;0.0;Sunday;182.625
318;75001;2020-09-14;Monday;0.0;Monday;212.79166666666666
319;75001;2020-09-15;Tuesday;0.0;Tuesday;235.72916666666666
320;75001;2020-09-16;Wednesday;0.0;Wednesday;244.20833333333334
321;75001;2020-09-17;Thursday;0.0;Thursday;262.9166666666667
322;75001;2020-09-18;Friday;0.0;Friday;243.77083333333334
323;75001;2020-09-19;Saturday;0.0;Saturday;202.79166666666666
324;75001;2020-09-20;Sunday;0.0;Sunday;172.5625
325;75001;2020-09-21;Monday;0.0;Monday;214.5625
326;75001;2020-09-22;Tuesday;0.0;Tuesday;241.91666666666666
327;75001;2020-09-23;Wednesday;0.0;Wednesday;196.33333333333334
328;75001;2020-09-24;Thursday;0.0;Thursday;175.14583333333334
329;75001;2020-09-25;Friday;0.0;Friday;142.35416666666666
330;75001;2020-09-26;Saturday;0.0;Saturday;176.77083333333334
331;75001;2020-09-27;Sunday;0.0;Sunday;80.875
332;75001;2020-09-28;Monday;0.0;Monday;128.04166666666666
333;75001;2020-09-29;Tuesday;18.333333333333332;Tuesday;175.33333333333334
334;75001;2020-09-30;Wednesday;25.541666666666668;Wednesday;215.1875
335;75001;2020-10-01;Thursday;23.833333333333332;Thursday;178.72916666666666
336;75001;2020-10-02;Friday;12.291666666666666;Friday;117.41666666666667
337;75001;2020-10-03;Saturday;17.125;Saturday;194.41666666666666
338;75001;2020-10-04;Sunday;21.458333333333332;Sunday;126.29166666666667
339;75001;2020-10-05;Monday;11.833333333333334;Monday;127.39583333333333
340;75001;2020-10-06;Tuesday;18.666666666666668;Tuesday;177.66666666666666
341;75001;2020-10-07;Wednesday;9.5;Wednesday;208.77083333333334
342;75001;2020-10-08;Thursday;29.583333333333332;Thursday;208.22916666666666
343;75001;2020-10-09;Friday;0.0;Friday;170.22916666666666
344;75001;2020-10-10;Saturday;14.458333333333334;Saturday;198.85416666666666
345;75001;2020-10-11;Sunday;38.166666666666664;Sunday;143.83333333333334
346;75001;2020-10-12;Monday;25.583333333333332;Monday;183.89583333333334
347;75001;2020-10-13;Tuesday;24.666666666666668;Tuesday;152.0
348;75001;2020-10-14;Wednesday;26.0;Wednesday;184.70833333333334
349;75001;2020-10-15;Thursday;23.375;Thursday;204.5
350;75001;2020-10-16;Friday;25.916666666666668;Friday;194.08333333333334
351;75001;2020-10-17;Saturday;31.833333333333332;Saturday;173.33333333333334
352;75001;2020-10-18;Sunday;39.541666666666664;Sunday;163.77083333333334
353;75001;2020-10-19;Monday;35.125;Monday;170.35416666666666
354;75001;2020-10-20;Tuesday;33.833333333333336;Tuesday;122.5625
355;75001;2020-10-21;Wednesday;23.041666666666668;Wednesday;179.41666666666666
356;75001;2020-10-22;Thursday;27.583333333333332;Thursday;173.85416666666666
357;75001;2020-10-23;Friday;20.791666666666668;Friday;169.0
358;75001;2020-10-24;Saturday;11.708333333333334;Saturday;141.39583333333334
359;75001;2020-10-25;Sunday;14.041666666666666;Sunday;78.4375
360;75001;2020-10-26;Monday;15.875;Monday;159.85416666666666
361;75001;2020-10-27;Tuesday;19.958333333333332;Tuesday;126.3125
362;75001;2020-10-28;Wednesday;16.791666666666668;Wednesday;166.4375
363;75001;2020-10-29;Thursday;20.083333333333332;Thursday;206.27083333333334
364;75001;2020-10-30;Friday;21.916666666666668;Friday;73.39583333333333
365;75001;2020-10-31;Saturday;16.75;Saturday;43.416666666666664
366;75001;2020-11-01;Sunday;44.041666666666664;Sunday;30.833333333333332
367;75001;2020-11-02;Monday;17.083333333333332;Monday;81.89583333333333
368;75001;2020-11-03;Tuesday;17.375;Tuesday;97.58333333333333
369;75001;2020-11-04;Wednesday;19.625;Wednesday;99.89583333333333
370;75001;2020-11-05;Thursday;9.875;Thursday;103.25
371;75001;2020-11-06;Friday;18.125;Friday;97.875
372;75001;2020-11-07;Saturday;10.791666666666666;Saturday;57.770833333333336
373;75001;2020-11-08;Sunday;38.791666666666664;Sunday;40.354166666666664
374;75001;2020-11-09;Monday;0.0;Monday;101.39583333333333
375;75001;2020-11-10;Tuesday;12.875;Tuesday;91.6875
376;75001;2020-11-11;Wednesday;20.75;Wednesday;50.458333333333336
377;75001;2020-11-12;Thursday;28.708333333333332;Thursday;107.16666666666667
378;75001;2020-11-13;Friday;29.708333333333332;Friday;99.02083333333333
379;75001;2020-11-14;Saturday;17.708333333333332;Saturday;65.16666666666667
380;75001;2020-11-15;Sunday;7.708333333333333;Sunday;30.416666666666668
381;75001;2020-11-16;Monday;17.708333333333332;Monday;100.64583333333333
382;75001;2020-11-17;Tuesday;28.416666666666668;Tuesday;114.20833333333333
383;75001;2020-11-18;Wednesday;30.458333333333332;Wednesday;116.9375
384;75001;2020-11-19;Thursday;16.375;Thursday;106.14583333333333
385;75001;2020-11-20;Friday;36.458333333333336;Friday;98.02083333333333
386;75001;2020-11-21;Saturday;28.833333333333332;Saturday;79.27083333333333
387;75001;2020-11-22;Sunday;34.083333333333336;Sunday;49.083333333333336
388;75001;2020-11-23;Monday;40.666666666666664;Monday;90.35416666666667
389;75001;2020-11-24;Tuesday;33.291666666666664;Tuesday;109.125
390;75001;2020-11-25;Wednesday;40.375;Wednesday;110.0625
391;75001;2020-11-26;Thursday;53.958333333333336;Thursday;112.9375
392;75001;2020-11-27;Friday;42.958333333333336;Friday;107.66666666666667
393;75001;2020-11-28;Saturday;37.291666666666664;Saturday;157.27083333333334
